갈래,업체명,권역,시도,업체명,허가현황,자료출처
종합재활용,(주)오엔알,수도권,경기도,(주)오엔알,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)우리산업,수도권,경기도,(주)우리산업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)유민기업,수도권,경기도,(주)유민기업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)중일,수도권,경기도,(주)중일,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)진흥전기,수도권,경기도,(주)진흥전기,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)창대이앤씨,수도권,경기도,(주)창대이앤씨,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)창우,수도권,경기도,(주)창우,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)케미온,수도권,경기도,(주)케미온,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)케이에스에너지,수도권,경기도,(주)케이에스에너지,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)클린솔루션,수도권,경기도,(주)클린솔루션,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)태원,수도권,경기도,(주)태원,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)태원 2공장,수도권,경기도,(주)태원 2공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)한국라이신화공사,수도권,경기도,(주)한국라이신화공사,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)한승비철금속,수도권,경기도,(주)한승비철금속,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)현대그린텍,수도권,경기도,(주)현대그린텍,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)화성씨제이,수도권,경기도,(주)화성씨제이,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,경기알엔씨,수도권,경기도,경기알엔씨,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,넥스테크(주),수도권,경기도,넥스테크(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대성과학,수도권,경기도,대성과학,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대양그린산업(주)-처리,수도권,경기도,대양그린산업(주)-처리,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대양산업(주),수도권,경기도,대양산업(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대영용기(주),수도권,경기도,대영용기(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대원화성(주),수도권,경기도,대원화성(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,덕산약품공업(주),수도권,경기도,덕산약품공업(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,덕산약품공업(주) 2공장,수도권,경기도,덕산약품공업(주) 2공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,동광산업,수도권,경기도,동광산업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,동우화인켐(주)평택공장,수도권,경기도,동우화인켐(주)평택공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,동진금속상사,수도권,경기도,동진금속상사,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,두리텍,수도권,경기도,두리텍,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,미래산업,수도권,경기도,미래산업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,미래파워텍,수도권,경기도,미래파워텍,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,부여국제전기(주),수도권,경기도,부여국제전기(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,비전테크 화성공장,수도권,경기도,비전테크 화성공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,비투금속(주),수도권,경기도,비투금속(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,사회복지법인 경신재단 파주지점,수도권,경기도,사회복지법인 경신재단 파주지점,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,사회복지법인 시대희망복지재단,수도권,경기도,사회복지법인 시대희망복지재단,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,사회복지법인 애국단체원 자원재활용사업단,수도권,경기도,사회복지법인 애국단체원 자원재활용사업단,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,사회적협동조합 푸른하늘 불용품사업단,수도권,경기도,사회적협동조합 푸른하늘 불용품사업단,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,상원기공,수도권,경기도,상원기공,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,성신금속상사,수도권,경기도,성신금속상사,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,시대희망복지재단동두천사업소(처리자),수도권,경기도,시대희망복지재단동두천사업소(처리자),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,씨피켐(주),수도권,경기도,씨피켐(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,에스엘(주)전곡지점,수도권,경기도,에스엘(주)전곡지점,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,엘티씨(주),수도권,경기도,엘티씨(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,우신화학(주),수도권,경기도,우신화학(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,제일산업,수도권,경기도,제일산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,조일케미칼,수도권,경기도,조일케미칼,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 고도리,수도권,경기도,주식회사 고도리,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 오성그린환경,수도권,경기도,주식회사 오성그린환경,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,중부산업(주),수도권,경기도,중부산업(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,지티산업,수도권,경기도,지티산업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,진우산업(주),수도권,경기도,진우산업(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,케이씨환경산업(주),수도권,경기도,케이씨환경산업(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,파스텔화학,수도권,경기도,파스텔화학,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,평창산업(주),수도권,경기도,평창산업(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한강그린,수도권,경기도,한강그린,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한국자원트레이드,수도권,경기도,한국자원트레이드,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한수자원(주),수도권,경기도,한수자원(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,해성리싸이클링,수도권,경기도,해성리싸이클링,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,현대드럼산업(주),수도권,경기도,현대드럼산업(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,현대에코라인(주),수도권,경기도,현대에코라인(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,협동산업(주),수도권,경기도,협동산업(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)덕성,수도권,인천광역시,(주)덕성,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)미광금속,수도권,인천광역시,(주)미광금속,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)삼우화학,수도권,인천광역시,(주)삼우화학,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)상우케미칼,수도권,인천광역시,(주)상우케미칼,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)서경,수도권,인천광역시,(주)서경,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)에닉스,수도권,인천광역시,(주)에닉스,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)에코리사이클링(지정재활용),수도권,인천광역시,(주)에코리사이클링(지정재활용),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)일성화학,수도권,인천광역시,(주)일성화학,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)풍전비철,수도권,인천광역시,(주)풍전비철,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,경외산업,수도권,인천광역시,경외산업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대성금속(주)-종합재활용,수도권,인천광역시,대성금속(주)-종합재활용,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,디엠시(주),수도권,인천광역시,디엠시(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,삼정금속(주),수도권,인천광역시,삼정금속(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,신명PM,수도권,인천광역시,신명PM,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,신영산업사,수도권,인천광역시,신영산업사,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,엘티메탈(주),수도권,인천광역시,엘티메탈(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,인천화학(주),수도권,인천광역시,인천화학(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한국에너지기계,수도권,인천광역시,한국에너지기계,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)메탈링크,전라권역,광주광역시,(주)메탈링크,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)반도기연,전라권역,광주광역시,(주)반도기연,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)혁진정유,전라권역,광주광역시,(주)혁진정유,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,남성수지,전라권역,광주광역시,남성수지,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,유한회사 그린메탈,전라권역,광주광역시,유한회사 그린메탈,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,호남자원(광산구),전라권역,광주광역시,호남자원(광산구),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)대유홀딩스 순천지점,전라권역,전라남도,(주)대유홀딩스 순천지점,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동양메탈,전라권역,전라남도,(주)동양메탈,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)리스텍비즈,전라권역,전라남도,(주)리스텍비즈,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)삼우산업-여수,전라권역,전라남도,(주)삼우산업-여수,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)세일에너지,전라권역,전라남도,(주)세일에너지,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)에스엠유화,전라권역,전라남도,(주)에스엠유화,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)우리케미칼,전라권역,전라남도,(주)우리케미칼,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)위드에프,전라권역,전라남도,(주)위드에프,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)이앤에프,전라권역,전라남도,(주)이앤에프,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)제철세라믹,전라권역,전라남도,(주)제철세라믹,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)지에스디케이,전라권역,전라남도,(주)지에스디케이,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)케미렉스,전라권역,전라남도,(주)케미렉스,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)케이아이엔티,전라권역,전라남도,(주)케이아이엔티,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)클린랜드,전라권역,전라남도,(주)클린랜드,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,이일산업(주),전라권역,전라남도,이일산업(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,이켐주식회사,전라권역,전라남도,이켐주식회사,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 대산이엔지,전라권역,전라남도,주식회사 대산이엔지,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,지더블유아이(주),전라권역,전라남도,지더블유아이(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,지엔티(주),전라권역,전라남도,지엔티(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,케이씨환경서비스(주)[재활용전문]-월내,전라권역,전라남도,케이씨환경서비스(주)[재활용전문]-월내,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(유)에코,전라권역,전북특별자치도,(유)에코,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)골든리버,전라권역,전북특별자치도,(주)골든리버,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)광진,전라권역,전북특별자치도,(주)광진,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)교우산업 군산지점,전라권역,전북특별자치도,(주)교우산업 군산지점,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)국제,전라권역,전북특별자치도,(주)국제,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)금강-정읍,전라권역,전북특별자치도,(주)금강-정읍,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)단석산업 군산1공장,전라권역,전북특별자치도,(주)단석산업 군산1공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)리엔켐,전라권역,전북특별자치도,(주)리엔켐,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)서해페트로,전라권역,전북특별자치도,(주)서해페트로,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)세호,전라권역,전북특별자치도,(주)세호,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)씨에스캠,전라권역,전북특별자치도,(주)씨에스캠,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)에스제이켐,전라권역,전북특별자치도,(주)에스제이켐,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)우기화학,전라권역,전북특별자치도,(주)우기화학,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)유광드럼,전라권역,전북특별자치도,(주)유광드럼,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)지티산업,전라권역,전북특별자치도,(주)지티산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)한농화성,전라권역,전북특별자치도,(주)한농화성,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,동우화인켐(주),전라권역,전북특별자치도,동우화인켐(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,성일하이메탈(주),전라권역,전북특별자치도,성일하이메탈(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,성일하이텍(주),전라권역,전북특별자치도,성일하이텍(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,에이블산업(주),전라권역,전북특별자치도,에이블산업(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,효성케이디,전라권역,전북특별자치도,효성케이디,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대림자원,전라권역,제주특별자치도,대림자원,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,유성에너지(주),전라권역,제주특별자치도,유성에너지(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동양이앤씨,충청권역,대전광역시,(주)동양이앤씨,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대전공업사,충청권역,대전광역시,대전공업사,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,보림산업,충청권역,대전광역시,보림산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,유니온정유(주),충청권역,대전광역시,유니온정유(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한진트랜스,충청권역,대전광역시,한진트랜스,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)경동산업,충청권역,세종특별자치시,(주)경동산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)이원켐텍,충청권역,세종특별자치시,(주)이원켐텍,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,금강리싸이클링,충청권역,세종특별자치시,금강리싸이클링,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)광진화학 당진지점,충청권역,충청남도,(주)광진화학 당진지점,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동명케미칼,충청권역,충청남도,(주)동명케미칼,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)백제금속,충청권역,충청남도,(주)백제금속,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)세명테크,충청권역,충청남도,(주)세명테크,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)신암정유,충청권역,충청남도,(주)신암정유,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)이엠테크,충청권역,충청남도,(주)이엠테크,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)이한산업,충청권역,충청남도,(주)이한산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)제이에이치리테크,충청권역,충청남도,(주)제이에이치리테크,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)태성공영,충청권역,충청남도,(주)태성공영,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)태원 천안공장,충청권역,충청남도,(주)태원 천안공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)태원천안2공장,충청권역,충청남도,(주)태원천안2공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)한민,충청권역,충청남도,(주)한민,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,넥스테크(주) 당진공장,충청권역,충청남도,넥스테크(주) 당진공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대덕정유(주)복수사업소,충청권역,충청남도,대덕정유(주)복수사업소,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,램테크놀러지(주),충청권역,충청남도,램테크놀러지(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,미주엔비켐(주) 석문,충청권역,충청남도,미주엔비켐(주) 석문,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,바이켐(주),충청권역,충청남도,바이켐(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,사회복지법인 미래재단,충청권역,충청남도,사회복지법인 미래재단,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,사회복지법인 한국노인생활지원재단 재활용사업단,충청권역,충청남도,사회복지법인 한국노인생활지원재단 재활용사업단,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,삼지금속공업(주) 예당공장,충청권역,충청남도,삼지금속공업(주) 예당공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,서남환경에너지(주)대산공장,충청권역,충청남도,서남환경에너지(주)대산공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,성일금속,충청권역,충청남도,성일금속,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,시온텍논산공장,충청권역,충청남도,시온텍논산공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,씨피켐 (주)2공장,충청권역,충청남도,씨피켐 (주)2공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,아이피에이산업주식회사 대산공장,충청권역,충청남도,아이피에이산업주식회사 대산공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,유니메드제약(주)(의료),충청권역,충청남도,유니메드제약(주)(의료),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 삼주 당진공장,충청권역,충청남도,주식회사 삼주 당진공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 연송,충청권역,충청남도,주식회사 연송,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,충청화학에너지(주),충청권역,충청남도,충청화학에너지(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,티알에스 주식회사,충청권역,충청남도,티알에스 주식회사,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한양산업개발(주),충청권역,충청남도,한양산업개발(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(사)청주산업단지관리공단,충청권역,충청북도,(사)청주산업단지관리공단,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)광메탈,충청권역,충청북도,(주)광메탈,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)광메탈 제2공장,충청권역,충청북도,(주)광메탈 제2공장,최종 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)녹십자웰빙,충청권역,충청북도,(주)녹십자웰빙,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)미래리서스,충청권역,충청북도,(주)미래리서스,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)세송유화텍,충청권역,충청북도,(주)세송유화텍,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)세원산업,충청권역,충청북도,(주)세원산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)에코코리아,충청권역,충청북도,(주)에코코리아,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)영화,충청권역,충청북도,(주)영화,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)원테크,충청권역,충청북도,(주)원테크,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)유진유포리아,충청권역,충청북도,(주)유진유포리아,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)인코케미컬,충청권역,충청북도,(주)인코케미컬,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)지알엠(국내),충청권역,충청북도,(주)지알엠(국내),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)케이엠,충청권역,충청북도,(주)케이엠,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)티에스케이프리텍,충청권역,충청북도,(주)티에스케이프리텍,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대한민국고엽제전우회유류사업소,충청권역,충청북도,대한민국고엽제전우회유류사업소,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대한민국상이군경회 청주사업소(지정),충청권역,충청북도,대한민국상이군경회 청주사업소(지정),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,미지산업(주)진천공장,충청권역,충청북도,미지산업(주)진천공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,신성켐오일(주),충청권역,충청북도,신성켐오일(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,영남기업,충청권역,충청북도,영남기업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 그린코어,충청권역,충청북도,주식회사 그린코어,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 티에스케이프리텍 2공장,충청권역,충청북도,주식회사 티에스케이프리텍 2공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,진솔화학(주),충청권역,충청북도,진솔화학(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,케이디페트로주식회사,충청권역,충청북도,케이디페트로주식회사,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,하나트랜스,충청권역,충청북도,하나트랜스,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,향우실업(주) 음성1,충청권역,충청북도,향우실업(주) 음성1,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,현대산업(주),충청권역,충청북도,현대산업(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,협동산업(주)진천공장,충청권역,충청북도,협동산업(주)진천공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
최종처분(매립),에코시스템(주),경상권역,경상남도,에코시스템(주),최종처분업 · 처리방법 매립 · 낙동강유역환경청,14 폐기물처리업체 전국취합
최종처분(매립),(주)와이에스텍,경상권역,경상북도,(주)와이에스텍,최종처분업 · 처리방법 매립 · 대구지방환경청,14 폐기물처리업체 전국취합
